ID,Name,Longitude,Latitude
44299,Cck Polyclinic,103.75131,1.38177
44301,Opp Blk 271,103.77383,1.3774
44311,Opp Blk 253,103.77435,1.3793
44321,Opp Bangkit Stn,103.77232,1.37987
44329,Bangkit Stn,103.77258,1.38022
44331,Blk 239,103.77085,1.38022
44339,Blk 442D,103.77115,1.38085
44341,Blk 401A CP,103.76918,1.38117
44349,Bet Blks 443A/443B,103.76933,1.38133
44351,Aft Chestnut Ave,103.77559,1.36823
44359,Bef Chestnut Ave,103.77531,1.36773
44361,Bef Dairy Farm Rd,103.77559,1.36646
44369,Aft Dairy Farm Rd,103.77531,1.36574
44371,Blk 219,103.77264,1.37402
44379,Opp Blk 219,103.77294,1.37355
44381,Blk 202,103.77441,1.37242
44389,Opp Blk 201,103.77462,1.37154
44391,Aft Blk 202,103.74831,1.38289
44399,Opp Blk 210,103.74851,1.38306
44411,Blk 108,103.75323,1.37853
44421,Blk 25,103.75508,1.37821
44439,Blk 9,103.7543,1.37984
44441,Blk 239,103.74754,1.37924
44449,Opp Blks 237/239,103.74763,1.37889
44451,Bef South View Stn,103.74424,1.38077
44459,Opp South View Stn,103.74455,1.38029
44461,Blk 352,103.743,1.38257
44469,Blk 414,103.74275,1.38244
44471,Blk 234,103.74802,1.38047
44479,Blk 206,103.74828,1.38048
44481,Blk 223,103.74496,1.38184
44489,Blk 220,103.74531,1.38183
44491,Bet Blks 416/417,103.74185,1.38353
44499,Blk 429A Cp,103.74097,1.38321
44501,Blk 426,103.7388,1.38087
44509,Blk 442,103.73845,1.38081
44511,Blk 289,103.74107,1.37984
44519,Blk 408,103.73971,1.37915
44521,Blk 280,103.74261,1.38085
44529,Blk 410,103.74177,1.38057
44531,Opp Choa Chu Kang Stn,103.74454,1.38425
44539,Lot 1/Choa Chu Kang Stn,103.74502,1.38463
44541,Northvale Condo,103.74594,1.38764
44549,Opp Northvale Condo,103.74619,1.38749
44551,Opp Blk 486,103.73843,1.37602
44559,Blk 483,103.73789,1.37621
44561,Opp Blk 295,103.7412,1.37799
44569,Blk 295,103.74122,1.37812
44571,Blk 297D,103.74317,1.37836
44579,Aft Blk 272,103.74345,1.37851
44581,Blk 489A,103.74031,1.37532
44589,Opp Blk 489A,103.74018,1.37513
44591,Blk 490B,103.74197,1.37543
44599,Bet Blks 801B/801C,103.74219,1.37551
44601,Blk 413,103.76845,1.38213
44609,Blk 408,103.76817,1.38201
44611,Blk 516,103.76758,1.38712
44619,Blk 506,103.76764,1.38695
44621,Opp Concord Pr Sch,103.7371,1.37923
44629,Blk 457,103.73645,1.37851
44631,Opp Bt Panjang Plaza,103.76391,1.37962
44639,Bt Panjang Plaza,103.76396,1.38007
44641,Blk 602,103.76286,1.38178
44649,Blk 541A CP,103.76296,1.38207
44651,Blk 617,103.7629,1.38533
44659,Blk 537A CP,103.76292,1.38497
44661,Blk 532,103.765,1.38448
44669,Opp Blk 532,103.7649,1.38429
44671,Bet Blks 502/503,103.76603,1.38378
44679,Opp Blk 502,103.766,1.38353
44689,Sunshine Pl,103.7385,1.37811
44691,Blk 485,103.77146,1.38826
44699,Blk 457,103.77154,1.38805
44701,Blk 548B,103.7688,1.38927
44709,Blk 547C,103.76843,1.38854
44721,Opp Jelapang Stn,103.76492,1.38679
44731,Opp Blk 180,103.76433,1.37888
44739,Blk 180,103.7646,1.37877
44771,Fajar Stn,103.7708,1.38459
44779,Opp Fajar Stn,103.77021,1.38422
44791,West View Pr Sch,103.76069,1.38372
44799,Blk 610,103.76096,1.38339
44801,Opp Blk 628,103.75908,1.38504
44809,Blk 628,103.75978,1.385
44811,West Spring Sec Sch,103.76021,1.38715
44819,Opp West Spring Sec Sch,103.76005,1.38708
44821,Blk 651,103.76338,1.38638
44829,Opp Blk 650,103.76306,1.38671
44831,Blk 519,103.76579,1.38789
44839,West Spring Pri Sch,103.7662,1.38855
44859,Maysprings Condo,103.76322,1.37764
44861,Blk 636A,103.75877,1.38669
44869,Bef Blk 629A Cp,103.75886,1.38659
44871,Blk 810 CP,103.7468,1.37415
44879,Opp Blk 810 CP,103.74701,1.37432
44881,Blk 816B,103.74842,1.37573
44889,Opp Blk 816A,103.7484,1.3756
44891,APSN,103.7493,1.37409
44899,Opp APSN,103.7495,1.37432
44909,Blk 184,103.76226,1.37999
44911,Blk 450,103.77286,1.38485
44919,Opp Blk 451,103.77279,1.38549
44921,Opp Greenridge Sec Sch,103.77284,1.38227
44929,Greenridge Sec Sch,103.77309,1.3827
44931,Opp Blk 650,103.76336,1.3877
44941,Opp Blk 502,103.74428,1.3882
44949,Aft Blk 503,103.7429,1.38843
44951,Blk 638A,103.76139,1.38831
44959,Blk 643A,103.76243,1.38861
44989,Gali Batu Ter,103.75607,1.39082
44999,Bef Yew Tee Flyover,103.75451,1.39124
45009,Bt Panjang Int,103.76329,1.37813
45011,Aft Yew Tee Flyover,103.75456,1.39022
45019,Aft Yew Tee Flyover,103.75554,1.3883
45021,Heavy Veh Pk,103.75384,1.39386
45029,Opp Heavy Veh Pk,103.75415,1.39304
45031,Yew Tee Ind Est,103.75422,1.39623
45039,Opp Yew Tee Ind Est,103.75428,1.39586
45041,Thong Huat Bros Pte Ltd,103.75556,1.40063
45049,Opp Yew Tee Ind Est Blk 1,103.75499,1.39774
45051,Da Di Glass,103.75601,1.40339
45059,Opp Da Di Glass,103.75621,1.40341
45061,Opp Mandai Est,103.75606,1.40718
45069,Aft Mandai Est,103.75627,1.40694
45071,Bef Mandai Rd,103.75568,1.40955
45079,Aft Mandai Rd,103.75588,1.40959
45091,Opp Jln Bumbong,103.75523,1.41422
45099,Aft Jln Bumbong,103.75591,1.41342
45101,Aft LP 234,103.75457,1.41863
45109,Bef Jln Bumbong,103.75478,1.41786
45111,Opp Kranji War Memorial,103.75566,1.4217
45119,Kranji War Memorial,103.75598,1.42181
45121,Opp S'pore Turf Club,103.75863,1.42403
45129,S'pore Turf Club,103.75863,1.42383
45131,Opp Kranji Stn,103.76104,1.42514
45139,Kranji Stn,103.76178,1.42526
45141,Aft W'Lands Rd,103.75684,1.42484
45149,Bef W'Lands Rd,103.75695,1.42515
45151,Opp Multistates Trading,103.75429,1.40087
45159,Multistates Trading,103.7541,1.40081
45161,Eurokars Ctr,103.75467,1.40274
45169,Opp Eurokars Ctr,103.7546,1.40316
45171,Sri Arasakesari Sivan Tp,103.75536,1.40601
45179,Sri Arasakesari Sivan Tp,103.7552,1.40606
45181,Opp Mandai CD Trg Village,103.76127,1.41163
45189,Mandai CD Trg Village,103.76099,1.41134
45191,Opp Mandai Police Trg Camp,103.76348,1.41065
45199,Mandai Police Trg Camp,103.76322,1.41035
45201,Opp Police Tactical Trg Camp,103.76582,1.41047
45209,Police Tactical Trg Camp,103.76653,1.41
45211,Bef BKE,103.76979,1.41032
45221,Aft W'Lands Rd,103.75786,1.41185
45229,Bef W'Lands Rd,103.75795,1.41158
45231,Blk 432,103.74231,1.38458
45239,Bet Blks 306/307,103.74243,1.38511
45241,Opp Blk 511A,103.7405,1.38849
45249,Blk 511A,103.74086,1.38857
45251,Opp Kranji Sec Sch,103.74007,1.39133
45259,Blk 523,103.74054,1.3917
45261,Blk 551,103.74356,1.39432
45269,Blk 544,103.74373,1.39436
45271,Blk 560,103.74526,1.3957
45279,Blk 563,103.74541,1.39566
45291,Opp Blk 704,103.74498,1.39086
45299,Blk 702,103.74512,1.39162
45301,Blk 708,103.74664,1.39185
45309,Blk 754,103.74665,1.392
45311,Blk 547,103.74209,1.39313
45319,Blk 530,103.74211,1.39293
45321,Yew Tee Stn,103.74755,1.3974
45329,Opp Yew Tee Stn,103.74787,1.39744
45339,Blk 625,103.74604,1.39898
45349,Opp Blk 604A,103.74555,1.39731
45351,Blk 634,103.74948,1.39635
45359,Blk 790,103.74945,1.39619
45361,Opp Blk 765,103.75002,1.3924
45369,Blk 765,103.75003,1.39259
45371,Opp Yew Mei Green Condo,103.75194,1.39534
45379,Yew Mei Green Condo,103.75187,1.39469
45389,Blk 619,103.74738,1.40064
45399,Regent Gr Condo,103.74991,1.39984
45401,Blk 681,103.74594,1.4028
45411,Opp Blk 670,103.74767,1.40351
45421,Opp Blk 666,103.75051,1.40275
45439,Opp Blk 661,103.75116,1.40127
45441,Opp Eng Hua Furniture Mfg Pte Ltd,103.74745,1.43189
45449,Eng Hua Furniture Mfg Pte Ltd,103.74761,1.43188
45451,Blk 293,103.73971,1.37792
45461,Blk 540,103.74331,1.39268
45469,Blk 537,103.74449,1.39231
45489,Bef Choa Chu Kang Lk,103.752,1.39379
45491,Bef Choa Chu Kang Nth 5,103.75296,1.39414
45581,Blk 325,103.78006,1.43098
45589,Opp Blk 325,103.78033,1.4308
45591,Fuchun CC,103.77489,1.42922
45599,Opp Fuchun CC,103.77453,1.42915
46008,Woodlands Int,103.78574,1.43685
46009,Woodlands Int,103.78616,1.43687
46011,Bef W'Lands Ctr Rd,103.77429,1.43852
46019,Aft W'Lands Ctr Rd,103.77413,1.43867
46021,Bef W'Lands Ind Pk D St 2,103.76175,1.4292
46029,Aft W'Lands Ind Pk D St 2,103.76227,1.42861
46031,Kranji Lodge 1,103.76192,1.43356
46039,Opp Kranji Lodge 1,103.762,1.43309
46041,Opp Globalfoundries,103.76406,1.43664
46049,Globalfoundries,103.76461,1.4369
46051,Bef BKE,103.76641,1.43897
46059,Globalfoundries/Aft Bke,103.76656,1.43875
46069,W'Lands Train Checkpt,103.76934,1.44289
46071,Blk 137,103.7768,1.43865
46079,Opp Blk 137,103.77692,1.43887
46088,Blk 25,103.77109,1.44181
46091,Bef Bke,103.77011,1.43961
46101,W'Lands Checkpt,103.76775,1.44461
46109,W'Lands Checkpt,103.76925,1.44694
46111,Blk 23,103.77372,1.44132
46119,Marsiling CC,103.77252,1.44102
46121,Opp Marsiling Lane Mkt/Fc,103.77644,1.44388
46129,Marsiling Lane Mkt/Fc,103.77675,1.44379
46131,Aft Marsiling Lane,103.77704,1.44627
46139,Aft Riverside Rd,103.77726,1.44618
46141,Blk 32,103.7733,1.44365
46149,Blk 203,103.7738,1.44362
46151,Blk 212,103.77347,1.44583
46159,Blk 206,103.77344,1.44566
46161,GES S'pore,103.77556,1.44536
46169,Si Ling Sec Sch,103.77527,1.44535
46171,Opp Blk 19,103.778,1.44413
46179,Blk 18,103.77787,1.44401
46181,Opp Blk 12,103.77887,1.44016
46189,Blk 12,103.77854,1.44008
46191,Opp Blk 120,103.78054,1.43978
46199,Blk 120,103.78066,1.43955
46201,Blk 10,103.7768,1.44071
46209,Blk 2,103.77728,1.44025
46221,Opp Casablanca,103.7876,1.43091
46229,Casablanca,103.78707,1.43013
46241,Opp Blk 15,103.77894,1.44212
46249,Blk 15,103.77875,1.44211
46251,Riverside Sec Sch,103.78909,1.44092
46261,Blk 808,103.78694,1.44256
46269,Republic Poly,103.78588,1.44217
46271,Opp Blk 802,103.78589,1.4404
46279,Blk 803,103.7869,1.44022
46281,Blk 825,103.79003,1.43879
46289,Blk 891C CP,103.79091,1.43872
46291,Blk 106,103.78248,1.4364
46299,Opp Blk 106,103.78275,1.43693
46301,Progen Bldg,103.7828,1.44274
46309,Opp Progen Bldg,103.78255,1.44317
46311,Blk 18,103.78051,1.44234
46319,Opp Blk 18,103.7803,1.44229
46321,W'Lands Civic Ctr,103.78656,1.43458
46329,Opp W'Lands Civic Ctr,103.78738,1.43445
46331,Blk 511,103.78816,1.43315
46339,Bef W'Lands Stn Exit 7,103.78798,1.43353
46341,Rosewood,103.7863,1.43172
46349,Aft Blk 353,103.78622,1.4319
46351,Woodhaven,103.78374,1.43085
46359,Aft Blk 336,103.78299,1.43083
46361,Blk 425,103.77379,1.42747
46369,Blk 413,103.77316,1.4276
46371,Blk 406,103.77253,1.42917
46379,Blk 409,103.77294,1.42912
46381,Opp W'Lands Ind Pk D St 1,103.76676,1.42907
46389,Aft W'Lands Ind Pk D St 1,103.76661,1.4293
46391,Blk 853,103.79299,1.43922
46399,Aft 888 Plaza,103.79424,1.43896
46401,Blk 864,103.79546,1.44089
46409,Blk 701A CP,103.79571,1.44063
46411,Blk 869,103.79442,1.44271
46419,Evergreen Pr Sch,103.7941,1.44356
46421,Evergreen Sec Sch,103.79354,1.44087
46429,Blk 856,103.79315,1.44071
46431,Blk 840,103.79226,1.44398
46439,Blk 880,103.79265,1.44414
46441,Blk 816,103.78974,1.44219
46449,Blk 875,103.79004,1.44236
46451,Opp Blk 872,103.78921,1.44454
46459,Blk 872,103.78941,1.44419
46461,Opp Blk 757A CP,103.7936,1.4466
46469,Blk 759,103.79492,1.44669
46471,Opp Blk 773,103.79759,1.44797
46479,Blk 774,103.79841,1.44797
46481,Aft Woodlands Ind Pk E6,103.80111,1.44964
46489,Aft Gambas Ave,103.80161,1.44952
46491,Blk 402,103.77201,1.43189
46499,Opp Blk 402,103.7722,1.43229
46501,Opp Marsiling Pk,103.77119,1.43797
46509,Marsiling Pk,103.77096,1.43804
46511,Marsiling Pr Sch,103.77256,1.43438
46519,Opp Blk 144,103.77214,1.43555
46521,Marsiling Stn,103.77429,1.43238
46529,Opp Marsiling Stn,103.7746,1.43208
46531,Blk 173,103.77751,1.4324
46539,Blk 320,103.77822,1.4321
46541,Marsiling Mall,103.78084,1.43328
46549,Blk 347,103.78126,1.4332
46551,Blk 101,103.78174,1.43518
46559,Opp Blk 101,103.7815,1.43524
46561,Opp Blk 178,103.77724,1.43472
46569,Blk 178,103.77713,1.4344
46571,Opp Blk 154,103.77585,1.43475
46579,Blk 154,103.77552,1.43489
46581,Opp Blk 146,103.7738,1.43644
46589,Blk 146,103.77411,1.43632
46591,Blk 303,103.77323,1.43069
46611,Fuchun Sec Sch,103.77761,1.42923
46619,Opp Fuchun Sec Sch,103.77775,1.42907
46621,Blk 335,103.78065,1.42956
46629,The Woodgrove,103.78082,1.42946
46631,W'Lands Stn Exit 5,103.78915,1.43689
46639,W'Lands Stn Exit 4,103.78885,1.43702
46641,Blk 894C,103.79003,1.43538
46649,Blk 515,103.79042,1.43514
46651,Blk 550,103.79455,1.43298
46659,Opp Blk 550,103.79414,1.43269
46661,Opp Blk 896B,103.79229,1.43759
46669,W'Lands Pr Sch,103.79182,1.43741
46671,Bef 888 Plaza,103.79462,1.43689
46679,Opp 888 Plaza,103.79485,1.43678
46681,Blk 899A,103.79578,1.43573
46689,Blk 609,103.79601,1.43587
46691,Opp 888 Plaza,103.79588,1.43823
46699,888 Plaza,103.79566,1.4377
46709,Aft Blk 1,103.77555,1.44145
46711,Bef W'lands Ind Pk E3,103.80085,1.4547
46719,Aft W'lands Ind Pk E3,103.80106,1.45491
46721,Bef W'Lands Ind Pk E7,103.80179,1.45249
46729,Aft W'Lands Ind Pk E7,103.80223,1.45216
46731,Yew Huat Scaffolding Work,103.8043,1.44852
46739,Blk 782,103.804,1.44847
46741,Seagate,103.80719,1.44633
46749,Opp Seagate,103.80719,1.44599
46761,Blk 706,103.7974,1.43964
46769,Blk 666,103.79736,1.43935
46771,Opp Admiralty Stn,103.80019,1.44089
46779,Admiralty Stn,103.80071,1.44071
46781,Bef Admiralty Pr Sch,103.80124,1.44268
46789,Opp Admiralty Pr Sch,103.80106,1.44351
46791,Blk 722,103.79963,1.44569
46799,Blk 786A CP,103.79971,1.44587
46801,Aft W'Lands Mart,103.79757,1.44651
46809,Opp W'Lands Mart,103.79809,1.4465
46811,Blk 726,103.79932,1.44379
46821,Blk 713,103.79756,1.44216
46831,Blk 747A CP,103.79563,1.44365
46841,Opp Blk 739A CP,103.7969,1.44499
46851,Blk 664,103.79761,1.43613
46859,Blk 608A,103.7974,1.4362
46861,Opp Blk 624B,103.79998,1.43516
46869,Blk 628A,103.80055,1.43508
46871,Blk 644,103.80177,1.43679
46879,Blk 637,103.80216,1.43707
46881,Old Chang Kee Bldg,103.80523,1.44983
46891,Jordon Food Ind,103.80704,1.44824
46901,Blk 15,103.80951,1.44798
46911,Opp Blk 20,103.81027,1.45069
46921,Opp Blk 22,103.81089,1.45332
46931,Opp W'Lands Spectrum 1,103.8079,1.45305
46941,Opp Nylect Engrg,103.80548,1.45167
46951,Blk 536A,103.79133,1.43144
46961,Blk 547,103.79286,1.43049
46969,Blk 532,103.7927,1.43059
46971,Woodgrove Pr Sch,103.79034,1.43188
46979,Opp Blk 507,103.79065,1.43131
46981,Blk 541,103.79362,1.42742
46989,Opp Blk 540,103.79221,1.42802
46991,Blk 589,103.79587,1.42764
46999,Opp Blk 589,103.796,1.42743
47009,Woodlands Temp Int,103.78628,1.43755
47011,Bef W'Lands Waterfront Pk,103.77863,1.45077
47019,Aft W'Lands Waterfront Pk,103.77893,1.45075
47021,Khalsa Crescent Drug Rehab Ctr,103.78327,1.45113
47029,Opp Khalsa Crescent Drug Rehab Ctr,103.78252,1.45097
47031,Bef Keramat Rd,103.78814,1.45176
47039,Aft View Rd,103.78905,1.45157
47041,Opp W'Lands Auto Hub,103.79164,1.45257
47049,W'Lands Auto Hub,103.79258,1.45247
47051,Aft W'Lands Ind Pk E4,103.7956,1.4545
47059,Bef W'Lands Ind Pk E4,103.79547,1.45396
47061,Aft Attap Valley Rd,103.79808,1.45605
47069,Nth Tech,103.79877,1.45594
47071,Bef British American Tobacco,103.80215,1.45761
47079,Opp British American Tobacco,103.803,1.45786
47081,Aft Senoko Cres,103.80383,1.46202
47089,Aft Senoko Dr,103.80388,1.46228
47091,Bef Senoko Cres,103.80603,1.4646
47099,Masterdon,103.8053,1.46401
47101,Aft Senoko Ave,103.80907,1.46654
47109,Maxsteel Enterprise,103.80862,1.46608
47111,Bef Senoko Way,103.811,1.46619
47119,Aft Senoko Way,103.81068,1.46646
47121,Opp Lian Aik Siong Machinery,103.80278,1.46371
47129,Lian Aik Siong Machinery,103.80298,1.46369
47131,Fuji Oil S'Pore,103.80222,1.46664
47141,Bef Sc Auto,103.80368,1.46757
47151,Aft Scania S'Pore,103.80397,1.46627
47169,Chuan Lim Constrn,103.8006,1.46093
47179,Comfortdelgro Engrg,103.79881,1.45828
47189,K.U.S. Holdings,103.80129,1.459
47199,Bef Senoko Dr,103.80266,1.46124
47201,W'lands Nth Stn,103.7849,1.44847
47491,Twin Fountains,103.80049,1.43102
47499,Opp Twin Fountains,103.80061,1.43077
47501,Opp Blk 583,103.7947,1.43046
47509,Blk 583,103.79484,1.43033
47511,Blk 554,103.79645,1.4319
47521,Opp Blk 575,103.79814,1.43165
47529,Blk 573A,103.79812,1.43154
47539,Opp Woodgrove Sec Sch,103.79766,1.42871
47541,Blk 639,103.80334,1.43789
47549,Opp Blk 639,103.80352,1.4379
47551,Blk 630,103.80189,1.43473
47559,Opp Blk 630,103.80205,1.43461
47561,Blk 620,103.79885,1.43321
47569,Opp Blk 620,103.79878,1.43292
47571,Blk 618,103.7964,1.43349
47579,Blk 556,103.79597,1.43331
47581,Opp Blk 521,103.79353,1.43464
47589,Blk 519A CP,103.79254,1.43479
47591,Bef Admiralty Stn/Blk 680,103.80251,1.43974
47599,Blk 683A,103.80263,1.43993
47601,Blk 793,103.80305,1.44212
47609,Opp Blk 793,103.80309,1.44185
47611,Woodsvale Condo,103.80622,1.44389
47619,Opp Woodsvale Condo,103.80714,1.44431
47621,Aft Gambas Ave,103.80983,1.44689
47629,Seagate,103.80986,1.44668
47641,Blk 681A,103.80373,1.43923
47649,Opp Blk 681B,103.80368,1.43909
47651,Blk 684B,103.80526,1.4417
47659,Blk 685A,103.80546,1.44146
47661,Blk 788E,103.80275,1.44445
47671,Opp Admiralty Sec Sch,103.80334,1.44656
47681,Woodsvale Condo,103.80449,1.44458
47751,Blk 691D,103.80586,1.43921
47759,Blk 694C,103.80565,1.43923
47801,Sunshine Bakery,103.81298,1.46417
47809,Opp Sunshine Bakery,103.81359,1.46379
47811,W'Lands Sunny Food,103.80899,1.46238
47819,Opp W'Lands Sunny Food,103.81005,1.46256
47821,Opp Sumitomo Bakelite S'pore,103.80583,1.46078
47829,Sumitomo Bakelite S'pore,103.80617,1.46055
48011,Opp Mandai Camp 2,103.77449,1.41054
48019,Mandai Camp 2,103.77547,1.41048
48021,Aft Mandai Lake Rd,103.77946,1.41092
48029,Bef Mandai Lake Rd,103.77969,1.41057
48031,LP 162,103.78317,1.41109
48039,LP 159,103.78321,1.41076
48041,Aft Jln Ulu Sembawang,103.78892,1.41268
48049,Bef Jln Ulu Sembawang,103.7893,1.41239
48051,Mandai Agrotech Pk,103.79737,1.41529
48059,Opp Mandai Agrotech Pk,103.79763,1.41502
48061,Bef Mandai Ave,103.80385,1.41583
48069,Aft Mandai Ave,103.80203,1.41601
48071,Mandai Crematorium,103.80579,1.41176
48079,Opp Mandai Crematorium,103.80529,1.41315
48081,Opp Upp Seletar Resvr,103.80893,1.40542
48089,Upp Seletar Resvr,103.80795,1.40561
48091,SCDF Nee Soon Camp,103.81238,1.40275
48099,Opp SCDF Nee Soon Camp,103.812,1.40293
48101,Aft Meng Suan Rd,103.8144,1.40241
48109,Opp Meng Suan Rd,103.81401,1.40221
48111,Aft Mandai Rd,103.77966,1.40944
48119,Bef Mandai Rd,103.77872,1.41003
48131,S'Pore Zoo,103.78936,1.40462
48141,Opp Mandai Crematorium & Columbarium,103.8095,1.41557
48149,Mandai Crematorium & Columbarium,103.80908,1.41521
49011,Opp Kim Hock Corp Pte Ltd,103.75228,1.41052
49019,Kim Hock Corp Pte Ltd,103.75245,1.41054
49021,Whye Wah Devt & Constrn,103.75177,1.41337
49029,Sit Ley Timber,103.7519,1.41359
49031,Opp Crown Alliance Industries,103.75124,1.41632
49039,Asia Rattan Trading Co,103.75137,1.41665
49041,DHdeco Pte Ltd,103.75072,1.41927
49049,Sim Hup Co,103.75075,1.42004
49051,Aft Sg Kadut Eating Hse,103.7501,1.42277
49059,Aft LCS Optiroc Pte Ltd,103.75019,1.42318
49061,Poh Cheong Concrete Products,103.74894,1.42613
49069,Tropical Furniture Ltd,103.74887,1.42644
49071,Opp Wason Wood Ind,103.74707,1.42921
49079,Wason Wood Ind,103.74722,1.42937
49081,Aft Kranji Cres,103.74847,1.43393
49089,Bef Kranji Cres,103.7486,1.43388
49091,Opp Kranji Wtr Reclam Plt,103.75641,1.42754
49099,Aft Kranji Wtr Reclam Plt,103.7566,1.42763
49101,Opp Ordinance Supply Base,103.75585,1.43019
49109,Kranji Wtr Reclam Plt,103.75623,1.42885
49111,Aft Jln Lam Huat,103.75543,1.43246
49119,Blk 2,103.75568,1.43219
49121,Aft SMRT Buses Kranji Depot,103.75494,1.43529
49129,Lip Guan Ind,103.75521,1.43488
49131,Tan Chiang Bros Marble,103.75361,1.40812
49139,Bef Sg Kadut Way,103.75352,1.40797
49141,Ctrl Granite Ind,103.74365,1.43831
49149,Aft Kranji Lk,103.74316,1.43842
49151,Daiya Engrg,103.74684,1.43667
49159,Aft Sg Kadut Dr,103.74581,1.43707
49171,Opp Shingda Constrn,103.75087,1.43472
49179,Aft Kranji Cres,103.75053,1.43468
49181,Dapolite Ind,103.75407,1.4369
49189,Aft Kranji Rd,103.75373,1.43647
49199,Kranji Reservoir Pk B,103.73578,1.43837
49209,Sg Buloh Wetland Reserve,103.72984,1.44514
49211,PUB Quarter,103.7351,1.43869
49219,Opp PUB Quarter,103.73562,1.43854
49229,Long Kuan Hung Crocodile Farm,103.7321,1.44031
49239,Opp Nyee Phoe Group,103.72793,1.44058
49249,Aft Neo Tiew Rd,103.72547,1.43706
50011,Opp Parish Of Christ Ch,103.8472,1.31182
50019,Parish Of Christ Ch,103.84764,1.31195
50021,United Sq/Bef Novena Stn,103.84422,1.31735
50029,Opp United Sq,103.84466,1.3168
50031,Opp Novena Ch,103.84175,1.32138
50037,Bef Novena Stn Exit B,103.84224,1.3211
50038,Novena Stn,103.84283,1.32034
50041,Novena Lodge,103.84162,1.32362
50049,Opp Novena Lodge,103.84189,1.32354
50051,Thomson Med Ctr,103.84181,1.32588
50059,Opp Thomson Med Ctr,103.84212,1.32489
50061,Opp Hotel Royal,103.84144,1.31744
50069,Hotel Royal,103.84165,1.31702
50071,Bef Carlisle Rd,103.84708,1.31572
50079,Opp Carlisle Rd,103.84693,1.31584
50081,Pek Kio Mkt,103.85048,1.31634
50089,Blk 51/Opp Pek Kio Mkt,103.85045,1.31665
50111,Revival Ctr Ch,103.84655,1.31876
50119,St. Joseph Instn Jnr,103.84582,1.3183
50121,Natl Skin Ctr,103.84934,1.3193
50129,Opp Tan Tock Seng Hosp,103.84929,1.31899
50159,Bef Kim Keat Lane,103.85327,1.32456
50161,Bef Jln Dusun,103.84366,1.32666
50169,Aft Irrawaddy Rd,103.84421,1.32647
50171,Zhongshan Mall,103.84641,1.32663
50179,Opp Zhongshan Mall,103.84642,1.3264
50189,Opp Public Mansion,103.84849,1.32606
50191,Bef Balestier Plaza,103.84902,1.32605
50199,Opp Shaw Plaza,103.85051,1.32497
50201,Shaw Plaza,103.85097,1.3249
50209,Aft Pegu Rd,103.85158,1.32393
50211,Opp Balestier Pt,103.85257,1.32307
50221,Bef Blk 104,103.85304,1.32144
50229,Opp Blk 104,103.85283,1.32096
50231,Northlight Sch,103.85493,1.31872
50239,S'pore Indian Assn,103.85523,1.3183
50241,Opp S'pore Khalsa Assn,103.85728,1.31725
50249,S'pore Khalsa Assn,103.85701,1.31719
50251,Farrer Pk Stn Exit A,103.85486,1.3124
50259,Opp Farrer Pk Stn,103.85508,1.31236
50261,Kentish Lodge,103.85322,1.31609
50279,Farrer Pk Stn Exit D,103.85268,1.31251
50301,Kentish Green,103.85179,1.31587
50321,Aft Gloucester Rd,103.85083,1.31368
50331,Blk 122,103.85728,1.31863
50349,Blk 107,103.85958,1.3193
50351,Farrer Pk Tennis Ctr,103.84858,1.31216
50991,Blk 82,103.85626,1.32338
51011,Opp Tan Tong Meng Twr,103.84061,1.32784
51019,Thomson Flyover,103.84067,1.32894
51021,Old Police Acad,103.83913,1.33041
51029,Opp Old Police Acad,103.83971,1.33025
51031,S'pore Polo Club,103.8386,1.33163
51039,Opp S'pore Polo Club,103.83889,1.33166
51049,SLF Cplx,103.83796,1.33382
51051,Aft Andrew Rd,103.83708,1.33635
51059,Aft Toa Payoh Rise,103.83735,1.33703
51069,Mt Alvernia Hosp,103.8366,1.34126
51071,MacRitchie Resvr,103.83597,1.34219
51079,Opp MacRitchie Resvr,103.83615,1.34178
51081,Opp Marymount Convent Sch,103.83889,1.34055
